id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
2524,490181,Demba Camara,220566,1994-11-07 00:00:00,185.42,181
2525,27573,Deme N'Diaye,179886,1985-02-06 00:00:00,185.42,179
2526,106640,Demetris Christofi,192454,1988-09-28 00:00:00,175.26,172
2527,26450,Demy de Zeeuw,138588,1983-05-26 00:00:00,175.26,159
2528,31909,Denes Rosa,137084,1977-04-07 00:00:00,175.26,141
2529,512730,Deni Milosevic,221367,1995-03-09 00:00:00,182.88,161
2530,39297,Denilson,176414,1988-02-16 00:00:00,177.8,161
2531,171250,Denis Alibec,197971,1991-01-05 00:00:00,187.96,170
2532,664962,Denis Bouanga,225951,1994-11-11 00:00:00,180.34,157
2533,359197,Denis Cheryshev,206225,1990-12-26 00:00:00,177.8,163
2534,6757,Denis Dessaer,122938,1983-06-17 00:00:00,190.5,196
2535,107994,Denis Halilovic,193067,1986-03-02 00:00:00,187.96,185
2536,149150,Denis Odoi,185349,1988-05-27 00:00:00,177.8,148
2537,155639,Denis Oliynyk,200644,1987-06-16 00:00:00,177.8,159
2538,79248,Denis Petric,184781,1988-05-24 00:00:00,185.42,183
2539,166717,Denis Popovic,229600,1989-10-15 00:00:00,187.96,165
2540,251131,Denis Prychynenko,204331,1992-02-17 00:00:00,187.96,187
2541,208487,Denis Simijonovic,204900,1992-08-24 00:00:00,175.26,168
2542,160196,Denis Stracqualursi,206005,1987-10-20 00:00:00,187.96,187
2543,396884,Denis Streker,212055,1991-04-06 00:00:00,182.88,168
2544,282281,Denis Suarez,205192,1994-01-06 00:00:00,180.34,159
2545,212870,Denis Thomalla,200954,1992-08-16 00:00:00,185.42,165
2546,97521,Denis Tonucci,184512,1988-09-06 00:00:00,182.88,172
2547,37047,Denis Viane,51484,1977-10-02 00:00:00,177.8,159
2548,598355,Denis Zakaria,229261,1996-11-20 00:00:00,190.5,168
2549,208743,Deniss Rakels,202455,1992-08-20 00:00:00,177.8,161
2550,26994,Deniz Dogan,107904,1979-10-20 00:00:00,182.88,174
2551,614163,Deniz Hummet,227579,1996-09-13 00:00:00,187.96,176
2552,164706,Deniz Naki,189389,1989-07-09 00:00:00,175.26,154
2553,352023,Deniz Tueruec,215531,1993-01-29 00:00:00,177.8,159
2554,94891,Deniz Yilmaz,200915,1988-02-26 00:00:00,182.88,174
2555,521280,Dennes de Kegel,221848,1994-01-07 00:00:00,175.26,152
2556,39940,Denni Avdic,167497,1988-09-05 00:00:00,193.04,176
2557,33338,Dennis Aogo,164491,1987-01-14 00:00:00,182.88,187
2558,210126,Dennis Appiah,199191,1992-06-09 00:00:00,177.8,150
2559,145538,Dennis Daube,189464,1989-07-11 00:00:00,185.42,183
2560,141113,Dennis Diekmeier,189388,1989-10-20 00:00:00,187.96,174
2561,36058,Dennis Eilhoff,106036,1982-07-31 00:00:00,190.5,198
2562,36013,Dennis Gentenaar,51363,1975-09-30 00:00:00,180.34,172
2563,39844,Dennis Grote,170589,1986-08-09 00:00:00,182.88,161
2564,133126,Dennis Hediger,199284,1986-09-22 00:00:00,175.26,174
2565,33342,Dennis Kruppke,105663,1980-04-01 00:00:00,177.8,170
2566,26288,Dennis Oliech,175389,1985-02-02 00:00:00,180.34,185
2567,282012,Dennis Praet,199652,1994-05-14 00:00:00,180.34,172
2568,23951,Dennis Rommedahl,8040,1978-07-22 00:00:00,177.8,165
2569,26799,Dennis Soerensen,52521,1981-05-24 00:00:00,193.04,185
2570,150217,Dennis Telgenkamp,190169,1987-05-09 00:00:00,193.04,192
2571,725718,Dennis van der Heijden,233027,1997-02-17 00:00:00,193.04,165
2572,31436,Dennis Wyness,37872,1977-03-22 00:00:00,177.8,159
2573,34492,Denny Landzaat,7820,1976-05-06 00:00:00,177.8,154
2574,352408,Denzel Slager,209726,1993-05-02 00:00:00,182.88,179
2575,35439,Derek Asamoah,178055,1981-05-01 00:00:00,167.64,137
2576,34381,Derek Boateng,100978,1983-05-02 00:00:00,185.42,172
2577,37243,Derek Lyle,51293,1981-02-13 00:00:00,172.72,146
2578,39660,Derek Riordan,49043,1983-01-16 00:00:00,182.88,143
2579,38761,Derek Young,28739,1980-05-27 00:00:00,175.26,150
2580,287232,Derick Chuka Ogbu,205483,1990-03-09 00:00:00,185.42,174
2581,78409,Derk Boerrigter,172855,1986-10-16 00:00:00,187.96,179
2582,25935,Derlei,20204,1975-07-14 00:00:00,175.26,159
2583,478987,Derley,219514,1987-12-29 00:00:00,185.42,183
2584,68552,Derlis Gonzalez,209523,1994-03-20 00:00:00,172.72,141
2585,38075,Dermot McCaffrey,189094,1986-03-29 00:00:00,180.34,152
2586,562801,Derrick Luckassen,224242,1995-07-03 00:00:00,185.42,165
2587,166675,Derrick Tshimanga,188756,1988-11-06 00:00:00,175.26,159
2588,602836,Desevio Payne,226174,1995-11-30 00:00:00,182.88,161
2589,476769,Deyverson,215421,1991-05-08 00:00:00,187.96,172
2590,267680,Deyvison,230591,1988-10-18 00:00:00,187.96,185
2591,304350,Diacko Fofana,207947,1994-07-29 00:00:00,175.26,157
2592,192899,Diafra Sakho,193554,1989-12-24 00:00:00,182.88,174
2593,112117,Diallo Guidilleye,187940,1989-12-30 00:00:00,180.34,168
2594,25664,Dianbobo Balde,7264,1975-10-05 00:00:00,190.5,205
2595,25253,Dickson Etuhu,100585,1982-06-08 00:00:00,193.04,203
2596,292773,Dico Koppers,204386,1992-01-31 00:00:00,177.8,159
2597,30720,Dida,3712,1973-10-07 00:00:00,195.58,187
2598,163971,Didac Vila,191055,1989-06-09 00:00:00,182.88,163
2599,34079,Didier Crettenand,158443,1986-02-24 00:00:00,180.34,165
2600,42812,Didier Dheedene,6190,1972-01-22 00:00:00,182.88,176
2601,33128,Didier Digard,165434,1986-07-12 00:00:00,182.88,168
2602,30822,Didier Drogba,31432,1978-03-11 00:00:00,187.96,176
2603,47357,Didier Konan Ya,179589,1984-05-22 00:00:00,175.26,163
2604,107806,Didier Ovono,175141,1983-01-23 00:00:00,185.42,190
2605,34182,Didier Zokora,45172,1980-12-14 00:00:00,177.8,159
2606,5710,Diederik Boer,9833,1980-09-24 00:00:00,193.04,198
2607,96613,Diego Alves,165580,1985-06-24 00:00:00,187.96,183
2608,106175,Diego Angelo,185204,1986-02-17 00:00:00,193.04,185
2609,34967,Diego Barcelos,135576,1985-04-05 00:00:00,172.72,157
2610,30820,Diego Benaglio,115533,1983-09-08 00:00:00,193.04,196
2611,36391,Diego Biseswar,178090,1988-03-08 00:00:00,170.18,161
2612,103139,Diego Buonanotte,170719,1988-04-19 00:00:00,160.02,123
2613,33611,Diego Camacho,113158,1976-10-10 00:00:00,185.42,181
2614,38139,Diego Capel,171318,1988-02-16 00:00:00,172.72,148
2615,570434,Diego Carlos,219693,1993-03-15 00:00:00,182.88,174
2616,24383,Diego Castro,147006,1982-07-02 00:00:00,175.26,154
2617,56868,Diego Ciccone,179977,1987-07-21 00:00:00,172.72,163
2618,161396,Diego Contento,194727,1990-05-01 00:00:00,177.8,163
2619,19243,Diego Costa,179844,1988-10-07 00:00:00,187.96,187
2620,70891,Diego Daniel Colotto,143102,1981-03-10 00:00:00,182.88,179
2621,39622,"Diego De Ascentis,23",7754,1976-07-31 00:00:00,177.8,170
2622,182791,Diego Fabbrini,197785,1990-07-31 00:00:00,182.88,157
2623,183059,Diego Falcinelli,193077,1991-06-26 00:00:00,185.42,168
2624,150395,Diego Farias,189485,1990-05-10 00:00:00,172.72,146
2625,38460,Diego Forlan,49072,1979-05-19 00:00:00,180.34,172
2626,303227,Diego Galo,219690,1984-01-14 00:00:00,185.42,174
2627,56678,Diego Godin,182493,1986-02-16 00:00:00,185.42,161
2628,51321,Diego Gomez,158877,1984-01-05 00:00:00,165.1,150
2629,684723,Diego Gonzalez,227106,1995-01-28 00:00:00,182.88,190
2630,99054,Diego Ifran,200853,1987-06-08 00:00:00,175.26,168
2631,27514,Diego Klimowicz,29716,1974-07-06 00:00:00,190.5,198
2632,429988,Diego Laxalt,213400,1993-02-07 00:00:00,177.8,146
2633,305968,Diego Lima,223832,1988-09-30 00:00:00,177.8,170
2634,420568,Diego Llorente,212602,1993-08-16 00:00:00,185.42,163
2635,361778,Diego Lopes,210016,1994-05-03 00:00:00,170.18,141
2636,41466,Diego Lopez,146748,1981-11-03 00:00:00,195.58,192
2637,42168,Diego Lugano,138445,1980-11-02 00:00:00,187.96,185
2638,24412,Diego Luis Breijo Lopez,105469,1974-08-22 00:00:00,180.34,168
2639,2752,Diego Mainz,135819,1982-12-29 00:00:00,187.96,174
2640,213504,Diego Marino,199493,1990-05-09 00:00:00,185.42,165
2641,203746,Diego Mauricio,199394,1991-06-25 00:00:00,182.88,174
2642,30549,Diego Milito,142708,1979-06-12 00:00:00,182.88,172
2643,184132,Diego Novaretti,193510,1985-05-09 00:00:00,193.04,190
2644,26214,Diego Perez,159518,1980-05-18 00:00:00,177.8,179
2645,101422,Diego Perotti,183900,1988-07-26 00:00:00,177.8,154
2646,201111,Diego Reyes,192012,1992-09-19 00:00:00,187.96,163
2647,37416,Diego Rivas,112556,1980-04-27 00:00:00,180.34,176
2648,37435,Diego Rodolfo Placente,5171,1977-04-24 00:00:00,175.26,159
2649,56593,Diego Rodriguez,189097,1986-08-08 00:00:00,175.26,159
2650,297579,Diego Rolan,213114,1993-03-24 00:00:00,177.8,157
2651,244377,Diego Rubio,204709,1993-05-15 00:00:00,177.8,170
2652,167069,Diego Seoane Perez,191487,1988-04-26 00:00:00,180.34,170
2653,18384,Diego Valeri,172114,1986-05-01 00:00:00,177.8,165
2654,19393,Diego,138706,1979-05-11 00:00:00,187.96,203
2655,31235,Diego,136138,1985-02-28 00:00:00,172.72,161
2656,89476,Diego,201103,1988-03-09 00:00:00,177.8,176
2657,268283,Dieguinho,206062,1992-06-07 00:00:00,177.8,143
2658,37025,Dieter Dekelver,19632,1979-08-17 00:00:00,180.34,165
2659,37952,Dieter van Tornhout,162218,1985-03-18 00:00:00,190.5,190
2660,34299,Dietmar Hamann,496,1973-08-27 00:00:00,187.96,168
2661,38369,Dieumerci Mbokani,177392,1985-11-22 00:00:00,185.42,161
2662,521204,Dieumerci Ndongala,204908,1991-06-14 00:00:00,170.18,132
2663,150498,Dimas Delgado,171187,1983-02-06 00:00:00,182.88,165
2664,27430,Dimitar Berbatov,30110,1981-01-30 00:00:00,187.96,165
2665,37558,Dimitar Rangelov,177278,1983-03-07 00:00:00,182.88,176
2666,5662,Dimitri Bulykin,148196,1979-11-20 00:00:00,190.5,187
2667,478345,Dimitri Cavare,219803,1995-02-05 00:00:00,193.04,187
2668,148313,Dimitri Daeselaire,184115,1990-05-18 00:00:00,170.18,134
2669,261609,Dimitri Foulquier,203177,1993-03-23 00:00:00,182.88,172
2670,277335,Dimitri Mohamed,204442,1989-06-10 00:00:00,182.88,154
2671,25496,Dimitri Payet,177388,1987-03-29 00:00:00,175.26,170
2672,15913,Dimitrija Lazarevski,190913,1982-09-23 00:00:00,177.8,165
2673,78413,Dimitrije Injac,179922,1980-08-12 00:00:00,182.88,170
2674,39163,Dimitrios Eleftheropoulos,6139,1976-08-07 00:00:00,190.5,183
2675,42325,Dimitrios Papadopoulos,150266,1981-10-20 00:00:00,177.8,165
2676,358937,Dimitrios Pelkas,208053,1993-10-26 00:00:00,175.26,150
2677,641168,Din Sula,229105,1998-03-02 00:00:00,182.88,165
2678,19277,Dinei,180738,1983-11-11 00:00:00,185.42,172
2679,496648,Diney,221706,1995-01-17 00:00:00,185.42,181
2680,10491,Diniyar Bilyaletdinov,147445,1985-02-27 00:00:00,185.42,170
2681,277848,Dino Arslanagic,204352,1993-04-24 00:00:00,190.5,190
2682,8932,Dino Drpic,185375,1981-05-26 00:00:00,193.04,196
2683,557587,Dino Islamovic,215817,1994-01-17 00:00:00,190.5,194
2684,154267,Diogo Amado,200450,1990-01-21 00:00:00,177.8,159
2685,361735,Diogo Coelho,210560,1993-09-14 00:00:00,182.88,181
2686,164105,Diogo Cunha,203787,1986-02-10 00:00:00,170.18,132
2687,242783,Diogo Figueiras,204401,1991-07-01 00:00:00,167.64,141
2688,570461,Diogo Jota,224458,1996-12-01 00:00:00,177.8,154
2689,150031,Diogo Luis,20481,1980-08-10 00:00:00,185.42,170
2690,164397,Diogo Melo,166407,1984-04-18 00:00:00,182.88,185
2691,181208,Diogo Ribeiro,162950,1991-01-14 00:00:00,182.88,154
2692,98374,Diogo Rosado,193493,1990-02-21 00:00:00,185.42,181
2693,208926,Diogo Salomao,200271,1988-09-14 00:00:00,175.26,154
2694,40968,Diogo Valente,3246,1984-09-23 00:00:00,177.8,165
2695,98375,Diogo Viana,188313,1990-02-22 00:00:00,175.26,150
2696,24661,Diomansy Kamara,149249,1980-11-08 00:00:00,180.34,170
2697,543969,Dion Cools,228942,1996-06-04 00:00:00,182.88,170
2698,110184,Dion Malone,210205,1989-02-13 00:00:00,185.42,181
2699,215711,Dionisio Villalba,200510,1989-12-21 00:00:00,182.88,181
2700,139898,Dirceu,230592,1988-01-05 00:00:00,190.5,194
2701,37139,Dirk Kuyt,15723,1980-07-22 00:00:00,182.88,185
2702,41165,Dirk Marcellis,183736,1988-04-13 00:00:00,180.34,176
2703,583417,Divine Naah,225414,1996-04-20 00:00:00,180.34,150
2704,426202,Divock Origi,213135,1995-04-18 00:00:00,185.42,165
2705,185000,Djakaridja Kone,208716,1986-01-01 00:00:00,177.8,174
2706,101197,Djalma,184823,1987-05-30 00:00:00,175.26,159
2707,163999,Djalmir,192527,1976-03-22 00:00:00,182.88,163
2708,164228,Djamal Mahamat,178620,1983-04-26 00:00:00,187.96,172
2709,26040,Djamel Abdoun,163415,1986-02-14 00:00:00,175.26,143
2710,74838,Djamel Bakar,181721,1989-04-06 00:00:00,170.18,157
2711,23304,Djamel Belmadi,172957,1976-03-26 00:00:00,172.72,165
2712,41605,Djamel Mesbah,157581,1984-10-09 00:00:00,177.8,163
2713,281338,Djaniny,205427,1991-03-21 00:00:00,187.96,187
2714,486819,Djavan Anderson,209401,1995-04-21 00:00:00,175.26,154
2715,474682,Djavan,217844,1987-12-31 00:00:00,182.88,168
2716,33418,Djibril Cisse,7784,1981-08-12 00:00:00,182.88,187
2717,242156,Djibril Sidibe,201042,1992-07-29 00:00:00,182.88,161
2718,34370,Djiby Fall,177772,1985-04-20 00:00:00,187.96,181
2719,35637,Djimi Traore,31686,1980-03-01 00:00:00,190.5,190
2720,31308,Djordje Rakic,185082,1985-10-31 00:00:00,187.96,183
2721,198500,Djordje Susnjar,229846,1992-02-18 00:00:00,185.42,172
2722,154192,Dmitriy Verkhovtsov,192282,1986-10-10 00:00:00,187.96,190
2723,31088,Do-Heon Kim,136265,1982-07-14 00:00:00,175.26,146
2724,308842,Dobrivoj Rusov,227654,1993-01-13 00:00:00,190.5,170
2725,688876,Dodi Lukebakio,231416,1997-09-24 00:00:00,177.8,132
2726,177874,Dodo,193571,1992-02-06 00:00:00,182.88,152
2727,279861,Doke Schmidt,204184,1992-04-07 00:00:00,175.26,161
2728,300978,Dolly Menga,207651,1993-05-02 00:00:00,180.34,161
2729,150084,Domagoj Pusic,229478,1991-10-24 00:00:00,187.96,185
2730,340790,Domen Crnigoj,231137,1995-11-18 00:00:00,185.42,176
2731,364520,Domenico Berardi,210935,1994-08-01 00:00:00,182.88,159
2732,41882,Domenico Criscito,173208,1986-12-30 00:00:00,182.88,165
2733,42691,Domenico Maietta,137774,1982-08-03 00:00:00,182.88,165
2734,74435,Domingo Cisma,171016,1982-02-09 00:00:00,182.88,172
2735,38607,Domingos Alexandre Martins da Costa Alex,20613,1979-09-06 00:00:00,175.26,163
2736,38251,Dominic Foley,100522,1976-07-07 00:00:00,185.42,176
2737,36934,Dominic Maroh,190670,1987-03-04 00:00:00,185.42,187
2738,591734,Dominic Solanke,225539,1997-09-14 00:00:00,185.42,165
2739,470026,Dominic Thomas,221764,1996-02-14 00:00:00,170.18,143
2740,206795,Dominik Furman,208630,1992-07-06 00:00:00,180.34,159
2741,213061,Dominik Kaiser,201066,1988-09-16 00:00:00,170.18,148
2742,303905,Dominik Kohr,212212,1994-01-31 00:00:00,182.88,165
2743,29255,Dominik Kumbela,150496,1984-04-20 00:00:00,172.72,157
2744,357348,Dominik Kun,221428,1993-06-22 00:00:00,172.72,139
2745,266841,Dominik Masek,212235,1995-07-10 00:00:00,172.72,143
2746,27437,Dominik Reinhardt,137261,1984-12-19 00:00:00,187.96,179
2747,433662,Dominik Sadzawicki,224206,1994-04-19 00:00:00,185.42,172
2748,35818,Dominik Schmidt,193310,1987-07-01 00:00:00,187.96,172
2749,27485,Dominik Stroh-Engel,167437,1985-11-27 00:00:00,195.58,201
2750,303800,Dominique Heintz,206198,1993-08-15 00:00:00,187.96,192
2751,45470,Dominique Kivuvu,177630,1987-09-16 00:00:00,187.96,192
2752,96598,Dominique Malonga,183660,1989-01-08 00:00:00,185.42,176
2753,26568,Dominique van Dijk,148859,1979-09-05 00:00:00,182.88,165
2754,32942,Don Cowie,51513,1983-02-15 00:00:00,177.8,161
2755,169709,Donald Dering Djousse,209455,1990-03-18 00:00:00,182.88,179
2756,410017,Donervon Daniels,209493,1993-11-24 00:00:00,185.42,201
2757,242308,Dong-Won Ji,199266,1991-05-28 00:00:00,187.96,170
2758,39351,Doni,134982,1979-10-22 00:00:00,193.04,201
2759,110159,Donny Gorter,184001,1988-06-15 00:00:00,175.26,154
2760,612836,Donny van de Beek,221363,1997-04-18 00:00:00,185.42,168
2761,110140,Donovan Deekman,184655,1988-06-23 00:00:00,182.88,143
2762,279866,Donovan Leon,205377,1992-11-03 00:00:00,185.42,194
2763,80298,Donovan Simmonds,182652,1988-10-12 00:00:00,175.26,154
2764,128802,Donovan Slijngard,179943,1987-08-28 00:00:00,175.26,148
2765,174363,Dor Malul,204910,1989-04-30 00:00:00,175.26,159
2766,163618,Dorde Cotra,202654,1984-09-13 00:00:00,182.88,179
2767,75405,Dorge Kouemaha,189133,1983-06-28 00:00:00,182.88,198
2768,719413,Dorian Caddy,231226,1995-03-20 00:00:00,185.42,187
2769,178261,Dorian Dessoleil,209673,1992-08-07 00:00:00,182.88,150
2770,186805,Dorian Leveque,194086,1989-11-22 00:00:00,180.34,163
2771,40855,Dorin Goian,165180,1980-12-12 00:00:00,193.04,183
2772,158263,Dorlan Pabon,196143,1988-01-24 00:00:00,167.64,161
2773,35495,Dorus De Vries,27532,1980-12-29 00:00:00,190.5,212
2774,40164,Dorvalino Alves Maciel Lino,138841,1977-06-01 00:00:00,187.96,174
2775,38804,dos Santos Fabio Junior,166048,1982-10-06 00:00:00,175.26,174
2776,69030,Dossa Junior,216341,1986-08-27 00:00:00,187.96,181
2777,25674,Dougie Imrie,186842,1983-08-03 00:00:00,177.8,163
2778,159394,Douglao,188687,1986-08-15 00:00:00,193.04,185
2779,690364,Douglas Abner,224113,1996-01-30 00:00:00,175.26,139
2780,156726,Douglas Costa,190483,1990-09-14 00:00:00,172.72,143
2781,346000,Douglas Santos,210822,1994-03-22 00:00:00,175.26,152
2782,110147,Douglas,188177,1988-01-12 00:00:00,193.04,176
2783,120621,Douglas,187570,1983-03-09 00:00:00,187.96,194
2784,149845,Douglas,188899,1986-01-30 00:00:00,182.88,187
2785,172116,Douglas,193429,1990-08-06 00:00:00,170.18,148
2786,95224,Dragan Djukic,176578,1987-07-15 00:00:00,182.88,165
2787,12418,Dragan Jelic,169558,1986-02-27 00:00:00,182.88,170
2788,127189,Dragan Mihajlovic,188594,1991-08-22 00:00:00,177.8,163
2789,38915,Dragan Mrdja,173491,1984-01-23 00:00:00,187.96,176
2790,29318,Dragan Paljic,182740,1983-04-08 00:00:00,175.26,159
2791,173484,Dragos Grigore,208714,1986-09-07 00:00:00,185.42,168
2792,46104,Dries Mertens,175943,1987-05-06 00:00:00,170.18,134
2793,243481,Dries Wuytens,188424,1991-03-18 00:00:00,182.88,176
2794,41122,Drissa Diakite,174804,1985-02-18 00:00:00,175.26,152
2795,22382,Drissa Diarra,137468,1985-07-07 00:00:00,182.88,146
2796,36034,Du-Ri Cha,140057,1980-07-25 00:00:00,180.34,174
2797,186336,Duarte Machado,212882,1983-02-12 00:00:00,175.26,161
2798,37450,Duda,110283,1980-06-27 00:00:00,175.26,157
2799,21853,Dudley Campbell,150746,1981-11-12 00:00:00,177.8,159
2800,37439,Dudu Aouate,17912,1977-10-17 00:00:00,187.96,192
2801,77778,Dudu Paraiba,176828,1985-03-11 00:00:00,180.34,157
2802,20399,Dudu,179877,1982-05-15 00:00:00,165.1,132
2803,127191,Dugary Ndabashinze,186433,1989-10-08 00:00:00,182.88,170
2804,75445,Duje Cop,189536,1990-02-01 00:00:00,182.88,161
2805,520230,Duncan Watmore,216268,1994-03-08 00:00:00,175.26,159
2806,30983,Dusan Basta,167514,1984-08-18 00:00:00,182.88,159
2807,166615,Dusan Cvetinovic,199508,1988-12-24 00:00:00,185.42,174
2808,39136,Dusan Djuric,134765,1984-09-16 00:00:00,180.34,168
2809,17869,Dusan Kuciak,185405,1985-05-21 00:00:00,193.04,203
2810,12318,Dusan Pernis,193140,1984-11-28 00:00:00,190.5,198
2811,22824,Dusan Svento,181274,1985-08-01 00:00:00,177.8,154
2812,94267,Dusan Tadic,199434,1988-11-20 00:00:00,180.34,168
2813,75467,Dusan Vasiljevic,186441,1982-05-07 00:00:00,185.42,176
2814,16254,Dusan Veskovac,186538,1986-03-16 00:00:00,187.96,181
2815,26368,Dusko Tosic,176377,1985-01-19 00:00:00,185.42,172
2816,37180,Dustley Mulder,164353,1985-01-27 00:00:00,180.34,157
2817,116555,Duvan Zapata,215333,1991-04-01 00:00:00,187.96,194
2818,363340,Dwight Gayle,205670,1990-10-20 00:00:00,177.8,161
2819,42703,Dwight Tiendalli,172630,1985-10-21 00:00:00,175.26,161
2820,19310,Dyego Rocha Coelho,135080,1983-03-22 00:00:00,177.8,159
2821,361341,Dyego Sousa,224116,1989-09-14 00:00:00,187.96,179
2822,277827,Dylan De Belder,204619,1992-04-03 00:00:00,182.88,150
2823,139635,Dylan Gissi,189551,1991-04-27 00:00:00,190.5,190
2824,196864,Dylan McGowan,204422,1991-08-06 00:00:00,185.42,163
2825,299510,Dylan Ragolle,207530,1994-05-11 00:00:00,185.42,176
2826,72628,Dzengis Cavusevic,209459,1987-11-26 00:00:00,187.96,181
2827,231638,Dzikamai Andre Gwaze,222138,1989-04-22 00:00:00,177.8,157
2828,258206,Dziugas Bartkus,233007,1989-11-07 00:00:00,190.5,194
2829,440404,Eamonn Brophy,224487,1996-03-06 00:00:00,175.26,150
2830,482200,Ebenezer Assifuah,219779,1993-07-03 00:00:00,172.72,154
2831,265277,Eber Bessa,227230,1992-03-21 00:00:00,167.64,146
2832,568903,Ebinho,224052,1988-01-18 00:00:00,177.8,163
2833,78902,Ebrahima Ibou Sawaneh,165716,1986-09-07 00:00:00,182.88,165
2834,97331,Edder Farias,228735,1988-04-12 00:00:00,182.88,183
2835,31052,Eddie Johnson,46727,1984-03-31 00:00:00,182.88,179
2836,369859,Eddy Israfilov,206035,1992-08-02 00:00:00,190.5,176
2837,14560,Eden Ben Basat,164880,1986-09-08 00:00:00,182.88,165
2838,107417,Eden Hazard,183277,1991-01-07 00:00:00,172.72,163
2839,268394,Edenilson,204032,1989-12-18 00:00:00,175.26,168
2840,181347,Eder Baiano,193984,1984-05-14 00:00:00,187.96,183
2841,362198,Eder Citadin Martins,178311,1986-11-15 00:00:00,177.8,163
2842,80561,Eder Luis,176425,1985-04-19 00:00:00,170.18,154
2843,115525,Eder Sciola,187404,1985-09-25 00:00:00,182.88,179
2844,150026,Eder,189795,1987-12-22 00:00:00,187.96,179
2845,29585,Eder,168529,1983-09-21 00:00:00,182.88,170
2847,363364,Ederson Moraes,210257,1993-08-17 00:00:00,187.96,183
2848,20445,Ederson Tormena,176964,1986-03-14 00:00:00,185.42,181
2849,26294,Ederson,156272,1986-01-13 00:00:00,180.34,163
2850,361742,Edgar Abreu,210558,1994-02-16 00:00:00,175.26,154
2851,38060,Edgar Alvarez,161941,1980-01-18 00:00:00,172.72,168
2852,477493,Edgar Antonio Mendez,219728,1991-04-30 00:00:00,187.96,165
2853,30920,Edgar Barreto,152922,1984-07-15 00:00:00,182.88,172
2854,27052,Edgar Bernhardt,189346,1986-03-30 00:00:00,175.26,150
2855,184590,Edgar Costa,194956,1987-04-14 00:00:00,177.8,165
2856,179491,Edgar Prib,192732,1989-12-15 00:00:00,180.34,170
2857,278917,Edgar Salli,205753,1992-08-17 00:00:00,162.56,141
2858,56895,Edgar,177113,1987-03-05 00:00:00,172.72,163
2859,128360,Edimar Fraga,188277,1986-05-21 00:00:00,180.34,154
2860,183585,Edin Cocalic,208232,1987-12-05 00:00:00,190.5,190
2861,15403,Edin Dzeko,180930,1986-03-17 00:00:00,193.04,185
2862,19436,Edinho,152847,1983-01-15 00:00:00,182.88,185
2863,33800,Edinho,164857,1982-07-07 00:00:00,182.88,159
2864,49677,Edinson Cavani,179813,1987-02-14 00:00:00,182.88,157
2865,39359,Edison Mendez,156814,1979-03-16 00:00:00,175.26,161
2866,19281,Edivaldo Rojas,188977,1985-11-17 00:00:00,180.34,161
2867,232164,Edivandio,205597,1991-01-01 00:00:00,182.88,168
2868,451335,Edmilson Fernandes,215556,1996-04-15 00:00:00,190.5,154
2869,365245,Edmilson Junior,228352,1994-08-19 00:00:00,180.34,143
2870,37390,Edmond Kapllani,157803,1982-07-31 00:00:00,185.42,185
2871,362121,Edoardo Goldaniga,223524,1993-11-02 00:00:00,187.96,176
2872,134222,Edouard Butin,188386,1988-06-16 00:00:00,180.34,168
2873,26311,Edouard Cisse,4858,1978-03-30 00:00:00,185.42,168
2874,17855,Edouard Duplan,164986,1983-05-13 00:00:00,180.34,163
2875,26489,Edson Braafheid,156655,1983-04-08 00:00:00,180.34,168
2876,185196,Edson Eli Montano,201283,1991-03-15 00:00:00,187.96,172
2877,118441,Edson Henrique,176956,1987-07-06 00:00:00,182.88,176
2878,299052,Edson Rivera,202885,1991-11-04 00:00:00,180.34,170
2879,19309,Edson Sitta,159478,1983-06-17 00:00:00,180.34,170
2880,74757,Edu Albacar,110368,1979-11-16 00:00:00,177.8,157
2881,150647,Edu Bedia,189958,1989-03-23 00:00:00,182.88,163
2882,213707,Edu Oriol,198139,1986-11-05 00:00:00,175.26,154
2883,183479,Edu Ramos,193757,1992-02-17 00:00:00,177.8,148
2884,30448,Edu,50712,1978-05-15 00:00:00,187.96,176
2885,37783,Edu,140526,1981-11-30 00:00:00,185.42,176
2886,425595,Eduard Campabadal,201401,1993-01-26 00:00:00,177.8,170
2887,33769,Eduardo Costa,46087,1982-09-23 00:00:00,185.42,187
2888,121881,Eduardo Gottardi,183745,1985-10-18 00:00:00,193.04,176
2889,209097,Eduardo Jumisse,200320,1984-06-06 00:00:00,180.34,159
2890,150093,Eduardo Salvio,190972,1990-07-13 00:00:00,172.72,150
2891,50661,Eduardo Vargas,206655,1989-11-20 00:00:00,175.26,154
2892,41704,Eduardo,177491,1983-02-25 00:00:00,177.8,159
2893,43283,Eduardo,163873,1982-09-19 00:00:00,187.96,185
2894,78186,Eduardo,108075,1980-08-05 00:00:00,177.8,163
2895,168232,Eduards Visnakovs,217873,1990-05-10 00:00:00,187.96,154
2896,27974,Edward Ofere,176791,1986-03-28 00:00:00,190.5,185
2897,38103,Edwin de Graaf,51061,1980-04-30 00:00:00,185.42,174
2898,212170,Edwin Gyasi,204394,1991-06-01 00:00:00,185.42,168
2899,26638,Edwin van Bueren,148636,1980-04-04 00:00:00,177.8,172
2900,30726,Edwin van der Sar,51539,1970-10-29 00:00:00,198.12,196
2901,144989,Efe Ambrose,186876,1988-10-18 00:00:00,190.5,154
2902,111885,Efrain Juarez,167519,1988-02-22 00:00:00,180.34,168
